id;name;type;parent;min;max;regex;namespace;active;inferrable;xpath;message_field
992;infNFeSupl;G;5;0;1;;;0;1;//xs:enviNFe//xs:NFe//xs:infNFeSupl;
993;qrCode;E;992;1;1;^((HTTPS?|https?)://.*\?chNFe=[0-9]{44}&nVersao=[0-9]{3}&tpAmb=[1-2](&cDest=([A-Za-z0-9.:+-/)(]{0}|[A-Za-z0-9.:+-/)(]{5,20})?)?&dhEmi=[A-Fa-f0-9]{50}&vNF=(0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?)&vICMS=(0|0\.[0-9]{2}|[1-9]{1}[0-9]{0,12}(\.[0-9]{2})?)&digVal=[A-Fa-f0-9]{56}&cIdToken=[0-9]{6}&cHashQRCode=[A-Fa-f0-9]{40})$;;1;1;//xs:enviNFe//xs:NFe//xs:infNFeSupl//xs:qrCode;
994;urlChave;E;992;1;1;^https:\/\/[a-zA-Z0-9\?\/\.&=]{13,77}|http:\/\/[a-zA-Z0-9\?\/\.&=]{14,78}$;;1;1;//xs:enviNFe//xs:NFe//xs:infNFeSupl//xs:urlChave;
995;Signature;G;5;1;1;;http://www.w3.org/2000/09/xmldsig#;1;1;//xs:Signature;
996;SignedInfo;G;995;1;1;;;1;1;//xs:Signature//xs:SignedInfo;
997;CanonicalizationMethod;G;996;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod;
998;Algorithm;A;997;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:CanonicalizationMethod//@Algorithm;
999;SignatureMethod;G;996;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod;
1000;Algorithm;A;999;1;1;^http://www\.w3\.org/2000/09/xmldsig#rsa-sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:SignatureMethod//@Algorithm;
1001;Reference;G;996;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference;
1002;URI;A;1001;1;1;"^[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}[ a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{0,58}[!a-zA-Z0-9""#$&'*+,-.\/:;<=>?@\[\]`|~]{1}$";;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//@URI;
1003;Transforms;G;1001;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms;
1004;Transform;G;1003;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
1005;Algorithm;A;1004;1;1;^http://www\.w3\.org/2000/09/xmldsig#enveloped-signature$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
1006;XPath;E;1004;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
1007;Transform;G;1003;2;2;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform;
1008;Algorithm;A;1007;1;1;^http://www\.w3\.org/TR/2001/REC-xml-c14n-20010315$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//@Algorithm;
1009;XPath;E;1007;0;;;;0;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:Transforms//xs:Transform//xs:XPath;
1010;DigestMethod;G;1001;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod;
1011;Algorithm;A;1010;1;1;^http://www\.w3\.org/2000/09/xmldsig#sha1$;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestMethod//@Algorithm;
1012;DigestValue;E;1001;1;1;;;1;1;//xs:Signature//xs:SignedInfo//xs:Reference//xs:DigestValue;
1013;SignatureValue;G;995;1;1;;;1;1;//xs:Signature//xs:SignatureValue;
1014;KeyInfo;G;995;1;1;;;1;1;//xs:Signature//xs:KeyInfo;
1015;X509Data;G;1014;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data;
1016;X509Certificate;E;1015;1;1;;;1;1;//xs:Signature//xs:KeyInfo//xs:X509Data//xs:X509Certificate;
